Community,hour,avg_per_hour
AL KHEERAN,3,0.02564102564102564
AL KHEERAN,4,0.0641025641025641
AL KHEERAN,5,0.04487179487179487
AL KHEERAN,6,0.057692307692307696
AL KHEERAN,7,0.05128205128205128
AL KHEERAN,8,0.08974358974358974
AL KHEERAN,9,0.10897435897435898
AL KHEERAN,10,0.0641025641025641
AL KHEERAN,11,0.11538461538461539
AL KHEERAN,12,0.1858974358974359
AL KHEERAN,13,0.16025641025641027
AL KHEERAN,14,0.14102564102564102
AL KHEERAN,15,0.11538461538461539
AL KHEERAN,16,0.1282051282051282
AL KHEERAN,17,0.1794871794871795
AL KHEERAN,18,0.10897435897435898
AL KHEERAN,19,0.07051282051282051
AL KHEERAN,20,0.07692307692307693
AL KHEERAN,21,0.057692307692307696
AL KHEERAN,22,0.09615384615384616
AL KHEERAN,23,0.02564102564102564
AL KHEERAN FIRST,0,0.0380952380952381
AL KHEERAN FIRST,1,0.01904761904761905
AL KHEERAN FIRST,2,0.01904761904761905
AL KHEERAN FIRST,3,0.009523809523809525
AL KHEERAN FIRST,4,0.009523809523809525
AL KHEERAN FIRST,5,0.01904761904761905
AL KHEERAN FIRST,6,0.0380952380952381
AL KHEERAN FIRST,7,0.02857142857142857
AL KHEERAN FIRST,8,0.0380952380952381
AL KHEERAN FIRST,9,0.06666666666666667
AL KHEERAN FIRST,10,0.047619047619047616
AL KHEERAN FIRST,11,0.08571428571428572
AL KHEERAN FIRST,12,0.047619047619047616
AL KHEERAN FIRST,13,0.0761904761904762
AL KHEERAN FIRST,14,0.09523809523809523
AL KHEERAN FIRST,15,0.08571428571428572
AL KHEERAN FIRST,16,0.13333333333333333
AL KHEERAN FIRST,17,0.11428571428571428
AL KHEERAN FIRST,18,0.09523809523809523
AL KHEERAN FIRST,19,0.11428571428571428
AL KHEERAN FIRST,20,0.10476190476190476
AL KHEERAN FIRST,21,0.0380952380952381
AL KHEERAN FIRST,22,0.02857142857142857
AL KHEERAN FIRST,23,0.047619047619047616
AL KHWANEEJ FIRST,0,0.09523809523809523
AL KHWANEEJ FIRST,1,0.1111111111111111
AL KHWANEEJ FIRST,2,0.06349206349206349
AL KHWANEEJ FIRST,3,0.015873015873015872
AL KHWANEEJ FIRST,4,0.007936507936507936
AL KHWANEEJ FIRST,5,0.007936507936507936
AL KHWANEEJ FIRST,6,0.031746031746031744
AL KHWANEEJ FIRST,7,0.047619047619047616
AL KHWANEEJ FIRST,8,0.06349206349206349
AL KHWANEEJ FIRST,9,0.015873015873015872
AL KHWANEEJ FIRST,10,0.06349206349206349
AL KHWANEEJ FIRST,11,0.07142857142857142
AL KHWANEEJ FIRST,12,0.047619047619047616
AL KHWANEEJ FIRST,13,0.03968253968253968
AL KHWANEEJ FIRST,14,0.015873015873015872
AL KHWANEEJ FIRST,15,0.047619047619047616
AL KHWANEEJ FIRST,16,0.10317460317460317
AL KHWANEEJ FIRST,17,0.0873015873015873
AL KHWANEEJ FIRST,18,0.10317460317460317
AL KHWANEEJ FIRST,19,0.07142857142857142
AL KHWANEEJ FIRST,20,0.11904761904761904
AL KHWANEEJ FIRST,21,0.10317460317460317
AL KHWANEEJ FIRST,22,0.19047619047619047
AL KHWANEEJ FIRST,23,0.15079365079365079
AL KHWANEEJ SECOND,0,0.03296703296703297
AL KHWANEEJ SECOND,1,0.07692307692307693
AL KHWANEEJ SECOND,2,0.03296703296703297
AL KHWANEEJ SECOND,3,0.01098901098901099
AL KHWANEEJ SECOND,4,0.01098901098901099
AL KHWANEEJ SECOND,5,0.01098901098901099
AL KHWANEEJ SECOND,6,0.054945054945054944
AL KHWANEEJ SECOND,7,0.07692307692307693
AL KHWANEEJ SECOND,8,0.06593406593406594
AL KHWANEEJ SECOND,9,0.02197802197802198
AL KHWANEEJ SECOND,10,0.03296703296703297
AL KHWANEEJ SECOND,11,0.054945054945054944
AL KHWANEEJ SECOND,12,0.07692307692307693
AL KHWANEEJ SECOND,13,0.08791208791208792
AL KHWANEEJ SECOND,14,0.054945054945054944
AL KHWANEEJ SECOND,15,0.054945054945054944
AL KHWANEEJ SECOND,16,0.04395604395604396
AL KHWANEEJ SECOND,17,0.13186813186813187
AL KHWANEEJ SECOND,18,0.14285714285714285
AL KHWANEEJ SECOND,19,0.01098901098901099
AL KHWANEEJ SECOND,20,0.10989010989010989
AL KHWANEEJ SECOND,21,0.10989010989010989
AL KHWANEEJ SECOND,22,0.14285714285714285
AL KHWANEEJ SECOND,23,0.07692307692307693
AL KIFAF,0,0.023255813953488372
AL KIFAF,1,0.023255813953488372
AL KIFAF,2,0.011627906976744186
AL KIFAF,3,0.03488372093023256
AL KIFAF,4,0.011627906976744186
AL KIFAF,5,0.03488372093023256
AL KIFAF,6,0.046511627906976744
AL KIFAF,7,0.03488372093023256
AL KIFAF,8,0.05813953488372093
AL KIFAF,9,0.05813953488372093
AL KIFAF,10,0.08139534883720931
AL KIFAF,11,0.05813953488372093
AL KIFAF,12,0.08139534883720931
AL KIFAF,13,0.09302325581395349
AL KIFAF,14,0.10465116279069768
AL KIFAF,15,0.09302325581395349
AL KIFAF,16,0.046511627906976744
AL KIFAF,17,0.05813953488372093
AL KIFAF,18,0.09302325581395349
AL KIFAF,19,0.05813953488372093
AL KIFAF,20,0.023255813953488372
AL KIFAF,21,0.11627906976744186
AL KIFAF,22,0.03488372093023256
AL KIFAF,23,0.023255813953488372
AL LAYAN 1,4,0.2857142857142857
AL LAYAN 1,7,0.2857142857142857
AL LAYAN 1,9,0.14285714285714285
AL LAYAN 1,10,0.14285714285714285
AL LAYAN 1,14,0.14285714285714285
AL LAYAN 1,15,0.14285714285714285
AL LESAILY,0,0.015873015873015872
AL LESAILY,1,0.047619047619047616
AL LESAILY,2,0.07936507936507936
AL LESAILY,3,0.031746031746031744
AL LESAILY,4,0.031746031746031744
AL LESAILY,5,0.06349206349206349
AL LESAILY,6,0.015873015873015872
AL LESAILY,7,0.09523809523809523
AL LESAILY,8,0.015873015873015872
AL LESAILY,9,0.031746031746031744
AL LESAILY,10,0.015873015873015872
AL LESAILY,11,0.047619047619047616
AL LESAILY,12,0.06349206349206349
AL LESAILY,13,0.1111111111111111
AL LESAILY,14,0.09523809523809523
AL LESAILY,15,0.015873015873015872
AL LESAILY,16,0.031746031746031744
AL LESAILY,17,0.09523809523809523
AL LESAILY,18,0.14285714285714285
AL LESAILY,19,0.06349206349206349
AL LESAILY,20,0.14285714285714285
AL LESAILY,21,0.015873015873015872
AL LESAILY,22,0.015873015873015872
AL LESAILY,23,0.047619047619047616
AL MAHA,6,0.2
AL MAHA,9,0.2
AL MAHA,14,0.2
AL MAHA,15,0.4
AL MAMZAR,0,0.07746478873239436
AL MAMZAR,1,0.056338028169014086
AL MAMZAR,2,0.035211267605633804
AL MAMZAR,3,0.028169014084507043
AL MAMZAR,4,0.007042253521126761
AL MAMZAR,5,0.028169014084507043
AL MAMZAR,6,0.04225352112676056
AL MAMZAR,7,0.07042253521126761
AL MAMZAR,8,0.08450704225352113
AL MAMZAR,9,0.07746478873239436
AL MAMZAR,10,0.09859154929577464
AL MAMZAR,11,0.07746478873239436
AL MAMZAR,12,0.08450704225352113
AL MAMZAR,13,0.06338028169014084
AL MAMZAR,14,0.1056338028169014
AL MAMZAR,15,0.14084507042253522
AL MAMZAR,16,0.09154929577464789
AL MAMZAR,17,0.1056338028169014
AL MAMZAR,18,0.14788732394366197
AL MAMZAR,19,0.11971830985915492
AL MAMZAR,20,0.15492957746478872
AL MAMZAR,21,0.06338028169014084
AL MAMZAR,22,0.11971830985915492
AL MAMZAR,23,0.08450704225352113
AL MANARA,0,0.0707070707070707
AL MANARA,1,0.030303030303030304
AL MANARA,2,0.010101010101010102
AL MANARA,3,0.010101010101010102
AL MANARA,4,0.010101010101010102
AL MANARA,5,0.020202020202020204
AL MANARA,6,0.020202020202020204
AL MANARA,7,0.020202020202020204
AL MANARA,8,0.09090909090909091
AL MANARA,9,0.08080808080808081
AL MANARA,10,0.04040404040404041
AL MANARA,11,0.1111111111111111
AL MANARA,12,0.06060606060606061
AL MANARA,13,0.1414141414141414
AL MANARA,14,0.15151515151515152
AL MANARA,15,0.16161616161616163
AL MANARA,16,0.1111111111111111
AL MANARA,17,0.030303030303030304
AL MANARA,18,0.09090909090909091
AL MANARA,19,0.09090909090909091
AL MANARA,20,0.10101010101010101
AL MANARA,21,0.050505050505050504
AL MANARA,22,0.08080808080808081
AL MANARA,23,0.06060606060606061
AL MARMOOM,0,0.06818181818181818
AL MARMOOM,1,0.045454545454545456
AL MARMOOM,2,0.06818181818181818
AL MARMOOM,3,0.045454545454545456
AL MARMOOM,4,0.022727272727272728
AL MARMOOM,5,0.022727272727272728
AL MARMOOM,6,0.045454545454545456
AL MARMOOM,7,0.045454545454545456
AL MARMOOM,9,0.022727272727272728
AL MARMOOM,10,0.13636363636363635
AL MARMOOM,11,0.045454545454545456
AL MARMOOM,12,0.09090909090909091
AL MARMOOM,13,0.06818181818181818
AL MARMOOM,14,0.045454545454545456
AL MARMOOM,15,0.09090909090909091
AL MARMOOM,16,0.045454545454545456
AL MARMOOM,17,0.022727272727272728
AL MARMOOM,18,0.045454545454545456
AL MARMOOM,19,0.13636363636363635
AL MARMOOM,20,0.045454545454545456
AL MARMOOM,21,0.022727272727272728
AL MARMOOM,22,0.022727272727272728
AL MARMOOM,23,0.022727272727272728
AL MERKADH,0,0.05172413793103448
AL MERKADH,1,0.10344827586206896
AL MERKADH,2,0.06321839080459771
AL MERKADH,3,0.05172413793103448
AL MERKADH,4,0.028735632183908046
AL MERKADH,5,0.05172413793103448
AL MERKADH,6,0.1206896551724138
AL MERKADH,7,0.06896551724137931
AL MERKADH,8,0.09770114942528736
AL MERKADH,9,0.13793103448275862
AL MERKADH,10,0.11494252873563218
AL MERKADH,11,0.10919540229885058
AL MERKADH,12,0.14367816091954022
AL MERKADH,13,0.12643678160919541
AL MERKADH,14,0.1839080459770115
AL MERKADH,15,0.21839080459770116
AL MERKADH,16,0.13218390804597702
AL MERKADH,17,0.2413793103448276
AL MERKADH,18,0.14367816091954022
AL MERKADH,19,0.10344827586206896
AL MERKADH,20,0.12643678160919541
AL MERKADH,21,0.1206896551724138
AL MERKADH,22,0.08045977011494253
AL MERKADH,23,0.05172413793103448
AL MERYAL,7,1.0
AL MIZHAR FIRST,0,0.061224489795918366
AL MIZHAR FIRST,1,0.05442176870748299
AL MIZHAR FIRST,2,0.02040816326530612
AL MIZHAR FIRST,3,0.006802721088435374
AL MIZHAR FIRST,4,0.013605442176870748
AL MIZHAR FIRST,5,0.02040816326530612
AL MIZHAR FIRST,6,0.04081632653061224
AL MIZHAR FIRST,7,0.047619047619047616
AL MIZHAR FIRST,8,0.04081632653061224
AL MIZHAR FIRST,9,0.06802721088435375
AL MIZHAR FIRST,10,0.061224489795918366
AL MIZHAR FIRST,11,0.11564625850340136
AL MIZHAR FIRST,12,0.1360544217687075
AL MIZHAR FIRST,13,0.16326530612244897
AL MIZHAR FIRST,14,0.23129251700680273
AL MIZHAR FIRST,15,0.14965986394557823
AL MIZHAR FIRST,16,0.1292517006802721
AL MIZHAR FIRST,17,0.21768707482993196
AL MIZHAR FIRST,18,0.1292517006802721
AL MIZHAR FIRST,19,0.11564625850340136
AL MIZHAR FIRST,20,0.11564625850340136
AL MIZHAR FIRST,21,0.17006802721088435
AL MIZHAR FIRST,22,0.2108843537414966
AL MIZHAR FIRST,23,0.061224489795918366
AL MIZHAR SECOND,0,0.04
AL MIZHAR SECOND,1,0.09333333333333334
AL MIZHAR SECOND,2,0.02666666666666667
AL MIZHAR SECOND,3,0.02666666666666667
AL MIZHAR SECOND,4,0.013333333333333334
AL MIZHAR SECOND,5,0.02666666666666667
AL MIZHAR SECOND,6,0.04
AL MIZHAR SECOND,7,0.04
AL MIZHAR SECOND,8,0.02666666666666667
AL MIZHAR SECOND,9,0.02666666666666667
AL MIZHAR SECOND,10,0.04
AL MIZHAR SECOND,11,0.04
AL MIZHAR SECOND,12,0.02666666666666667
AL MIZHAR SECOND,13,0.06666666666666667
AL MIZHAR SECOND,14,0.06666666666666667
AL MIZHAR SECOND,15,0.04
AL MIZHAR SECOND,16,0.10666666666666667
AL MIZHAR SECOND,17,0.05333333333333334
AL MIZHAR SECOND,18,0.04
AL MIZHAR SECOND,19,0.05333333333333334
AL MIZHAR SECOND,20,0.10666666666666667
AL MIZHAR SECOND,21,0.12
AL MIZHAR SECOND,22,0.09333333333333334
AL MIZHAR SECOND,23,0.12
AL MURAQQABAT,0,0.08176100628930817
AL MURAQQABAT,1,0.11949685534591195
AL MURAQQABAT,2,0.11949685534591195
AL MURAQQABAT,3,0.03773584905660377
AL MURAQQABAT,4,0.12578616352201258
AL MURAQQABAT,5,0.06918238993710692
AL MURAQQABAT,6,0.03773584905660377
AL MURAQQABAT,7,0.09433962264150944
AL MURAQQABAT,8,0.08176100628930817
AL MURAQQABAT,9,0.09433962264150944
AL MURAQQABAT,10,0.10062893081761007
AL MURAQQABAT,11,0.1069182389937107
AL MURAQQABAT,12,0.11320754716981132
AL MURAQQABAT,13,0.0880503144654088
AL MURAQQABAT,14,0.15723270440251572
AL MURAQQABAT,15,0.1509433962264151
AL MURAQQABAT,16,0.16352201257861634
AL MURAQQABAT,17,0.14465408805031446
AL MURAQQABAT,18,0.1069182389937107
AL MURAQQABAT,19,0.0880503144654088
AL MURAQQABAT,20,0.11320754716981132
AL MURAQQABAT,21,0.1509433962264151
AL MURAQQABAT,22,0.13836477987421383
AL MURAQQABAT,23,0.11949685534591195
AL MURAR,0,0.0547945205479452
AL MURAR,1,0.0410958904109589
AL MURAR,2,0.0547945205479452
AL MURAR,3,0.0136986301369863
AL MURAR,4,0.0136986301369863
AL MURAR,5,0.0410958904109589
AL MURAR,6,0.0136986301369863
AL MURAR,7,0.0273972602739726
AL MURAR,8,0.0273972602739726
AL MURAR,9,0.0410958904109589
AL MURAR,10,0.0136986301369863
AL MURAR,11,0.0136986301369863
AL MURAR,12,0.0410958904109589
AL MURAR,13,0.0410958904109589
AL MURAR,14,0.0547945205479452
AL MURAR,15,0.0684931506849315
AL MURAR,16,0.0410958904109589
AL MURAR,17,0.0547945205479452
AL MURAR,18,0.0821917808219178
AL MURAR,19,0.0547945205479452
AL MURAR,20,0.1780821917808219
AL MURAR,21,0.0547945205479452
AL MURAR,22,0.0136986301369863
AL MURAR,23,0.1095890410958904
AL MUTEENA,0,0.05755395683453238
AL MUTEENA,1,0.08633093525179857
AL MUTEENA,2,0.09352517985611511
AL MUTEENA,3,0.06474820143884892
AL MUTEENA,4,0.07194244604316546
AL MUTEENA,5,0.03597122302158273
AL MUTEENA,6,0.07913669064748201
AL MUTEENA,7,0.05755395683453238
AL MUTEENA,8,0.02877697841726619
AL MUTEENA,9,0.07194244604316546
AL MUTEENA,10,0.02877697841726619
AL MUTEENA,11,0.08633093525179857
AL MUTEENA,12,0.06474820143884892
AL MUTEENA,13,0.050359712230215826
AL MUTEENA,14,0.06474820143884892
AL MUTEENA,15,0.05755395683453238
AL MUTEENA,16,0.05755395683453238
AL MUTEENA,17,0.10071942446043165
AL MUTEENA,18,0.05755395683453238
AL MUTEENA,19,0.08633093525179857
AL MUTEENA,20,0.08633093525179857
AL MUTEENA,21,0.1079136690647482
AL MUTEENA,22,0.12949640287769784
AL MUTEENA,23,0.1223021582733813
AL NAHDA FIRST,0,0.04895104895104895
AL NAHDA FIRST,1,0.055944055944055944
AL NAHDA FIRST,2,0.06993006993006994
AL NAHDA FIRST,3,0.04195804195804196
AL NAHDA FIRST,4,0.013986013986013986
AL NAHDA FIRST,6,0.055944055944055944
AL NAHDA FIRST,7,0.06993006993006994
AL NAHDA FIRST,8,0.07692307692307693
AL NAHDA FIRST,9,0.06293706293706294
AL NAHDA FIRST,10,0.0979020979020979
AL NAHDA FIRST,11,0.0979020979020979
AL NAHDA FIRST,12,0.03496503496503497
AL NAHDA FIRST,13,0.1048951048951049
AL NAHDA FIRST,14,0.11888111888111888
AL NAHDA FIRST,15,0.11188811188811189
AL NAHDA FIRST,16,0.11888111888111888
AL NAHDA FIRST,17,0.07692307692307693
AL NAHDA FIRST,18,0.09090909090909091
AL NAHDA FIRST,19,0.08391608391608392
AL NAHDA FIRST,20,0.0979020979020979
AL NAHDA FIRST,21,0.0979020979020979
AL NAHDA FIRST,22,0.04195804195804196
AL NAHDA FIRST,23,0.08391608391608392
AL NAHDA SECOND,0,0.07142857142857142
AL NAHDA SECOND,1,0.03968253968253968
AL NAHDA SECOND,2,0.023809523809523808
AL NAHDA SECOND,3,0.023809523809523808
AL NAHDA SECOND,4,0.031746031746031744
AL NAHDA SECOND,5,0.015873015873015872
AL NAHDA SECOND,6,0.03968253968253968
AL NAHDA SECOND,7,0.07142857142857142
AL NAHDA SECOND,8,0.06349206349206349
AL NAHDA SECOND,9,0.07142857142857142
AL NAHDA SECOND,10,0.1111111111111111
AL NAHDA SECOND,11,0.06349206349206349
AL NAHDA SECOND,12,0.07936507936507936
AL NAHDA SECOND,13,0.0873015873015873
AL NAHDA SECOND,14,0.0873015873015873
AL NAHDA SECOND,15,0.12698412698412698
AL NAHDA SECOND,16,0.07936507936507936
AL NAHDA SECOND,17,0.09523809523809523
AL NAHDA SECOND,18,0.03968253968253968
AL NAHDA SECOND,19,0.0873015873015873
AL NAHDA SECOND,20,0.0873015873015873
AL NAHDA SECOND,21,0.10317460317460317
AL NAHDA SECOND,22,0.1111111111111111
AL NAHDA SECOND,23,0.05555555555555555
AL QOUZ FIRST,0,0.08522727272727272
AL QOUZ FIRST,1,0.07386363636363637
AL QOUZ FIRST,2,0.028409090909090908
AL QOUZ FIRST,3,0.045454545454545456
AL QOUZ FIRST,4,0.03977272727272727
AL QOUZ FIRST,5,0.056818181818181816
AL QOUZ FIRST,6,0.056818181818181816
AL QOUZ FIRST,7,0.10227272727272728
AL QOUZ FIRST,8,0.11931818181818182
AL QOUZ FIRST,9,0.1590909090909091
AL QOUZ FIRST,10,0.14772727272727273
AL QOUZ FIRST,11,0.125
AL QOUZ FIRST,12,0.11931818181818182
AL QOUZ FIRST,13,0.1875
AL QOUZ FIRST,14,0.16477272727272727
AL QOUZ FIRST,15,0.23295454545454544
AL QOUZ FIRST,16,0.21022727272727273
AL QOUZ FIRST,17,0.14204545454545456
AL QOUZ FIRST,18,0.13068181818181818
AL QOUZ FIRST,19,0.125
AL QOUZ FIRST,20,0.11363636363636363
AL QOUZ FIRST,21,0.16477272727272727
AL QOUZ FIRST,22,0.2159090909090909
AL QOUZ FIRST,23,0.1534090909090909
AL QOUZ FOURTH,0,0.046153846153846156
AL QOUZ FOURTH,1,0.046153846153846156
AL QOUZ FOURTH,2,0.015384615384615385
AL QOUZ FOURTH,3,0.046153846153846156
AL QOUZ FOURTH,4,0.06923076923076923
AL QOUZ FOURTH,5,0.038461538461538464
AL QOUZ FOURTH,6,0.06153846153846154
AL QOUZ FOURTH,7,0.05384615384615385
AL QOUZ FOURTH,8,0.07692307692307693
AL QOUZ FOURTH,9,0.1
AL QOUZ FOURTH,10,0.06923076923076923
AL QOUZ FOURTH,11,0.06923076923076923
AL QOUZ FOURTH,12,0.14615384615384616
AL QOUZ FOURTH,13,0.1
AL QOUZ FOURTH,14,0.16153846153846155
AL QOUZ FOURTH,15,0.12307692307692308
AL QOUZ FOURTH,16,0.09230769230769231
AL QOUZ FOURTH,17,0.08461538461538462
AL QOUZ FOURTH,18,0.12307692307692308
AL QOUZ FOURTH,19,0.09230769230769231
AL QOUZ FOURTH,20,0.08461538461538462
AL QOUZ FOURTH,21,0.1
AL QOUZ FOURTH,22,0.1076923076923077
AL QOUZ FOURTH,23,0.05384615384615385
AL QOUZ IND.FIRST,0,0.07428571428571429
AL QOUZ IND.FIRST,1,0.06285714285714286
AL QOUZ IND.FIRST,2,0.05714285714285714
AL QOUZ IND.FIRST,3,0.022857142857142857
AL QOUZ IND.FIRST,4,0.02857142857142857
AL QOUZ IND.FIRST,5,0.05142857142857143
AL QOUZ IND.FIRST,6,0.045714285714285714
AL QOUZ IND.FIRST,7,0.06285714285714286
AL QOUZ IND.FIRST,8,0.12571428571428572
AL QOUZ IND.FIRST,9,0.13142857142857142
AL QOUZ IND.FIRST,10,0.2057142857142857
AL QOUZ IND.FIRST,11,0.18285714285714286
AL QOUZ IND.FIRST,12,0.2342857142857143
AL QOUZ IND.FIRST,13,0.24571428571428572
AL QOUZ IND.FIRST,14,0.14857142857142858
AL QOUZ IND.FIRST,15,0.18285714285714286
AL QOUZ IND.FIRST,16,0.16
AL QOUZ IND.FIRST,17,0.18285714285714286
AL QOUZ IND.FIRST,18,0.16
AL QOUZ IND.FIRST,19,0.10285714285714286
AL QOUZ IND.FIRST,20,0.10285714285714286
AL QOUZ IND.FIRST,21,0.07428571428571429
AL QOUZ IND.FIRST,22,0.05142857142857143
AL QOUZ IND.FIRST,23,0.04
AL QOUZ IND.FOURTH,0,0.04093567251461988
AL QOUZ IND.FOURTH,1,0.05847953216374269
AL QOUZ IND.FOURTH,2,0.03508771929824561
AL QOUZ IND.FOURTH,3,0.03508771929824561
AL QOUZ IND.FOURTH,4,0.05847953216374269
AL QOUZ IND.FOURTH,5,0.023391812865497075
AL QOUZ IND.FOURTH,6,0.11695906432748537
AL QOUZ IND.FOURTH,7,0.07017543859649122
AL QOUZ IND.FOURTH,8,0.12280701754385964
AL QOUZ IND.FOURTH,9,0.13450292397660818
AL QOUZ IND.FOURTH,10,0.15789473684210525
AL QOUZ IND.FOURTH,11,0.15789473684210525
AL QOUZ IND.FOURTH,12,0.08771929824561403
AL QOUZ IND.FOURTH,13,0.12280701754385964
AL QOUZ IND.FOURTH,14,0.15789473684210525
AL QOUZ IND.FOURTH,15,0.19298245614035087
AL QOUZ IND.FOURTH,16,0.17543859649122806
AL QOUZ IND.FOURTH,17,0.1695906432748538
AL QOUZ IND.FOURTH,18,0.0935672514619883
AL QOUZ IND.FOURTH,19,0.14035087719298245
AL QOUZ IND.FOURTH,20,0.14035087719298245
AL QOUZ IND.FOURTH,21,0.12280701754385964
AL QOUZ IND.FOURTH,22,0.14619883040935672
AL QOUZ IND.FOURTH,23,0.06432748538011696
AL QOUZ IND.SECOND,0,0.08241758241758242
AL QOUZ IND.SECOND,1,0.07142857142857142
AL QOUZ IND.SECOND,2,0.06593406593406594
AL QOUZ IND.SECOND,3,0.04945054945054945
AL QOUZ IND.SECOND,4,0.11538461538461539
AL QOUZ IND.SECOND,5,0.12087912087912088
AL QOUZ IND.SECOND,6,0.15384615384615385
AL QOUZ IND.SECOND,7,0.12637362637362637
AL QOUZ IND.SECOND,8,0.19230769230769232
AL QOUZ IND.SECOND,9,0.17032967032967034
AL QOUZ IND.SECOND,10,0.09340659340659341
AL QOUZ IND.SECOND,11,0.2032967032967033
AL QOUZ IND.SECOND,12,0.14835164835164835
AL QOUZ IND.SECOND,13,0.19230769230769232
AL QOUZ IND.SECOND,14,0.15384615384615385
AL QOUZ IND.SECOND,15,0.22527472527472528
AL QOUZ IND.SECOND,16,0.12637362637362637
AL QOUZ IND.SECOND,17,0.22527472527472528
AL QOUZ IND.SECOND,18,0.15934065934065933
AL QOUZ IND.SECOND,19,0.12637362637362637
AL QOUZ IND.SECOND,20,0.13736263736263737
AL QOUZ IND.SECOND,21,0.15934065934065933
AL QOUZ IND.SECOND,22,0.12087912087912088
AL QOUZ IND.SECOND,23,0.11538461538461539
AL QOUZ IND.THIRD,0,0.05202312138728324
AL QOUZ IND.THIRD,1,0.046242774566473986
AL QOUZ IND.THIRD,2,0.028901734104046242
AL QOUZ IND.THIRD,3,0.028901734104046242
AL QOUZ IND.THIRD,4,0.011560693641618497
AL QOUZ IND.THIRD,5,0.017341040462427744
AL QOUZ IND.THIRD,6,0.057803468208092484
AL QOUZ IND.THIRD,7,0.11560693641618497
AL QOUZ IND.THIRD,8,0.1329479768786127
AL QOUZ IND.THIRD,9,0.18497109826589594
AL QOUZ IND.THIRD,10,0.16184971098265896
AL QOUZ IND.THIRD,11,0.20809248554913296
AL QOUZ IND.THIRD,12,0.2543352601156069
AL QOUZ IND.THIRD,13,0.2254335260115607
AL QOUZ IND.THIRD,14,0.2947976878612717
AL QOUZ IND.THIRD,15,0.2254335260115607
AL QOUZ IND.THIRD,16,0.1907514450867052
AL QOUZ IND.THIRD,17,0.27167630057803466
AL QOUZ IND.THIRD,18,0.16184971098265896
AL QOUZ IND.THIRD,19,0.2543352601156069
AL QOUZ IND.THIRD,20,0.10404624277456648
AL QOUZ IND.THIRD,21,0.09248554913294797
AL QOUZ IND.THIRD,22,0.08092485549132948
AL QOUZ IND.THIRD,23,0.05202312138728324
AL QOUZ SECOND,0,0.014388489208633094
AL QOUZ SECOND,1,0.03597122302158273
AL QOUZ SECOND,2,0.050359712230215826
AL QOUZ SECOND,3,0.050359712230215826
AL QOUZ SECOND,4,0.02158273381294964
AL QOUZ SECOND,5,0.03597122302158273
AL QOUZ SECOND,6,0.09352517985611511
AL QOUZ SECOND,7,0.08633093525179857
AL QOUZ SECOND,8,0.11510791366906475
AL QOUZ SECOND,9,0.11510791366906475
AL QOUZ SECOND,10,0.06474820143884892
AL QOUZ SECOND,11,0.10071942446043165
AL QOUZ SECOND,12,0.08633093525179857
AL QOUZ SECOND,13,0.10071942446043165
AL QOUZ SECOND,14,0.09352517985611511
AL QOUZ SECOND,15,0.11510791366906475
AL QOUZ SECOND,16,0.14388489208633093
AL QOUZ SECOND,17,0.12949640287769784
AL QOUZ SECOND,18,0.07194244604316546
AL QOUZ SECOND,19,0.05755395683453238
AL QOUZ SECOND,20,0.10071942446043165
AL QOUZ SECOND,21,0.05755395683453238
AL QOUZ SECOND,22,0.07194244604316546
AL QOUZ SECOND,23,0.050359712230215826
AL QOUZ THIRD,0,0.030303030303030304
AL QOUZ THIRD,1,0.022727272727272728
AL QOUZ THIRD,2,0.030303030303030304
AL QOUZ THIRD,3,0.015151515151515152
AL QOUZ THIRD,4,0.045454545454545456
AL QOUZ THIRD,5,0.022727272727272728
AL QOUZ THIRD,6,0.030303030303030304
AL QOUZ THIRD,7,0.045454545454545456
AL QOUZ THIRD,8,0.06818181818181818
AL QOUZ THIRD,9,0.06060606060606061
AL QOUZ THIRD,10,0.09848484848484848
AL QOUZ THIRD,11,0.09848484848484848
AL QOUZ THIRD,12,0.03787878787878788
AL QOUZ THIRD,13,0.17424242424242425
AL QOUZ THIRD,14,0.06818181818181818
AL QOUZ THIRD,15,0.13636363636363635
AL QOUZ THIRD,16,0.12121212121212122
AL QOUZ THIRD,17,0.10606060606060606
AL QOUZ THIRD,18,0.09090909090909091
AL QOUZ THIRD,19,0.08333333333333333
AL QOUZ THIRD,20,0.06818181818181818
AL QOUZ THIRD,21,0.11363636363636363
AL QOUZ THIRD,22,0.045454545454545456
AL QOUZ THIRD,23,0.030303030303030304
AL QUSAIS FIRST,0,0.05
AL QUSAIS FIRST,1,0.014285714285714285
AL QUSAIS FIRST,2,0.02142857142857143
AL QUSAIS FIRST,3,0.007142857142857143
AL QUSAIS FIRST,4,0.007142857142857143
AL QUSAIS FIRST,5,0.007142857142857143
AL QUSAIS FIRST,6,0.02857142857142857
AL QUSAIS FIRST,7,0.1
AL QUSAIS FIRST,8,0.06428571428571428
AL QUSAIS FIRST,9,0.1
AL QUSAIS FIRST,10,0.06428571428571428
AL QUSAIS FIRST,11,0.10714285714285714
AL QUSAIS FIRST,12,0.14285714285714285
AL QUSAIS FIRST,13,0.12142857142857143
AL QUSAIS FIRST,14,0.1
AL QUSAIS FIRST,15,0.11428571428571428
AL QUSAIS FIRST,16,0.06428571428571428
AL QUSAIS FIRST,17,0.14285714285714285
AL QUSAIS FIRST,18,0.08571428571428572
AL QUSAIS FIRST,19,0.05714285714285714
